Document ID,Document Name,Tactic ID,Tactic Name,Confidence,Suggested Link Type,Match Reasons
35,"Discharge_Planning.pdf",T208,"Introduce to other residents",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T206,"Issue house keys",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T205,"Create resident file (physical and digital)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T199,"Collect first month's rent",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T198,"Collect security deposit (if applicable)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T196,"Sign house rules agreement",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T202,"Complete medical history form",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T201,"Complete emergency contact form",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T194,"Ensure resident has medical insurance (Medicaid/Medicare)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T193,"Keep medication list updated",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T192,"Document all medical conditions in file",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T186,"Require medical clearance from hospital (street pickups)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T188,"Connect resident to primary care physician",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T209,"Provide welcome packet (house rules, emergency numbers, resources)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T197,"Sign rental agreement/lease",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T191,"Coordinate with non-medical home care (if needed)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T207,"Conduct property tour and orientation",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T190,"Coordinate with home health agencies (if ADL support needed)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T215,"Monitor HVAC function",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T213,"Monitor food supplies (if providing meals)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T218,"Document any incidents in log",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T211,"Check common areas for cleanliness",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T216,"Check for maintenance needs",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T210,"Conduct morning walk-through (safety check)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T212,"Address resident concerns/issues",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T217,"Review security camera footage (if incidents)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T214,"Check trash collection status",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T295,"Mediate resident disputes immediately",46,supplemental,"Category match: operations → Resident Issues | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T222,"Restock supplies (toilet paper, soap, cleaning products)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T219,"Collect rent (1st, 3rd, or per resident schedule)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T297,"Issue written warnings for rule violations",46,supplemental,"Category match: operations → Resident Issues | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T223,"Check smoke detector batteries",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T303,"Maintain boundaries (don't become personal friends)",46,supplemental,"Category match: operations → Resident Issues | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T225,"Review upcoming appointments (resident medical, inspections)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T299,"Know eviction laws for your state",46,supplemental,"Category match: operations → Resident Issues | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T221,"Conduct deep cleaning of common areas",46,supplemental,"Category match: operations → Operations Management | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T300,"Coordinate with Adult Protective Services (if needed)",46,supplemental,"Category match: operations → Resident Issues | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T298,"Implement three-strike policy (if appropriate)",46,supplemental,"Category match: operations → Resident Issues | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T301,"Coordinate with crisis intervention (mental health emergencies)",46,supplemental,"Category match: operations → Resident Issues | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T302,"Have backup placement options (if resident must leave)",46,supplemental,"Category match: operations → Resident Issues | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T296,"Document all incidents in writing",46,supplemental,"Category match: operations → Resident Issues | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T220,"Follow up on late payments",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T226,"Market for new residents (if vacancies)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T294,"Develop conflict resolution protocols",46,supplemental,"Category match: operations → Resident Issues | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T227,"Follow up with referral sources",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T224,"Lawn maintenance",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T230,"Pay utilities",46,supplemental,"Category match: operations → Operations Management | Description relevance: 7% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T236,"Deep clean entire property",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T240,"Send rent receipts to residents",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T306,"Build relationships with contractors (plumbers, HVAC, etc.)",46,supplemental,"Category match: operations → Property Issues | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T231,"Pay insurance premiums",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T305,"Have emergency fund for repairs ($2,000 minimum)",46,supplemental,"Category match: operations → Property Issues | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T235,"Inspect fire extinguishers",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T228,"Pay rent to landlord (rental arbitrage model)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T237,"Pest control treatment",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T308,"Document all repairs with photos",46,supplemental,"Category match: operations → Property Issues | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T234,"Conduct fire drill",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T233,"Review profit/loss statement",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T238,"HVAC filter replacement",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T304,"Respond to maintenance requests within 24 hours",46,supplemental,"Category match: operations → Property Issues | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T232,"Reconcile bank accounts",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T309,"Keep receipts for all maintenance expenses",46,supplemental,"Category match: operations → Property Issues | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T307,"Conduct preventive maintenance (vs reactive)",46,supplemental,"Category match: operations → Property Issues | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T239,"Review resident files (update medical info)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T229,"Pay mortgage (ownership model)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T245,"Review insurance coverage",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T248,"Evaluate staff performance (if house manager/staff)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T247,"Survey residents (satisfaction, needs)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T246,"Conduct major property maintenance (if needed)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T243,"Review and update SOPs",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T242,"Review and update marketing materials",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T241,"Conduct SWOT analysis",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T253,"Review lease renewal with landlord",46,supplemental,"Category match: operations → Operations Management | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T256,"Update business plan",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T250,"Renew business licenses/permits",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T329,"Monitor staff performance",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T321,"Define daily tasks for house manager",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T251,"Renew insurance policies",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T252,"Conduct comprehensive property inspection",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T326,"Train staff on SOPs",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T324,"Run background checks on all staff",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T255,"Attend annual Group Homes for Newbies conference",46,supplemental,"Category match: operations → Operations Management | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T331,"Document staff issues in writing",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T249,"File taxes (business and personal)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T322,"Set house manager compensation ($500-1,500/month typical)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T327,"Train staff on resident rights and dignity",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T254,"Plan for scaling (additional properties)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T323,"Screen house manager candidates thoroughly",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T328,"Create accountability check-ins (weekly)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T325,"Create staff handbook",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T257,"Set new revenue goals",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T330,"Provide feedback and coaching",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T320,"Create house manager job description",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T319,"Determine when to hire (8+ beds, limited personal bandwidth)",46,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T332,"Use property management software (if scaling)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T337,"Create email templates (referral follow-ups)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T338,"Set up CRM for referral source management (optional)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T335,"Use digital filing system (Google Drive, Dropbox)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T336,"Create template documents (intake, agreements, etc.)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T340,"Work ON business, not IN business (owner vs operator mindset)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T339,"Use calendar automation for reminders",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T334,"Automate bill payments",46,supplemental,"Category match: operations → Operations Management | Description relevance: 6% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T333,"Automate rent collection (ACH/auto-debit)",46,supplemental,"Category match: operations → Operations Management | Description relevance: 5% | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T002,"Property Acquisition Strategy Selection",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T021,"Set Up Business Phone Number (Separate from Personal)",45,supplemental,"Category match: operations → Operations | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T435,"Third-Party Agency Vetting and Partnership",45,supplemental,"Category match: operations → Operations Setup | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T008,"Rental Arbitrage Agreement Negotiation",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T025,"Create Operating Policies and Procedures (SOPs)",45,supplemental,"Category match: operations → Operations | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T009,"Property Furnishing on a Budget",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T418,"Face Sheet Emergency Protocol Documentation",45,supplemental,"Category match: operations → Operations & Compliance | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T007,"Property Search & Evaluation Checklist",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T436,"Eviction Court Distressed Landlord Marketing",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T010,"Resident Intake Process & Documentation",45,supplemental,"Category match: operations → Operations | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T417,"200 Square Feet Per Person Formula (Capacity Calculation)",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T413,"Rural Market Opportunity Identification (50-Mile Radius Strategy)",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T420,"Market Days Analysis (87+ Days on Market Targeting)",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T419,"Forward Phone System Setup (Open Phone App Delegation)",45,supplemental,"Category match: operations → Operations & Compliance | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T404,"Subject-To Property Acquisition Strategy",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T414,"Seller Financing Negotiation (0% Interest Strategy)",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T406,"Mobile Home Group Home Strategy",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T415,"DSCR Loan Application (No W-2 Income Required)",45,supplemental,"Category match: operations → Property Operations | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T431,"30-Day Family Meeting Protocol",45,supplemental,"Category match: operations → Resident Management | Ownership context: individual, llc, corporation, partnership, nonprofit"
35,"Discharge_Planning.pdf",T421,"6-Point Resident Vetting System (Structured Assessment)",45,supplemental,"Category match: operations → Operations & Compliance | Ownership context: individual, llc, corporation, partnership, nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T231,"Pay insurance premiums",49,supplemental,"Category match: operations → Operations Management | Description relevance: 18% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T055,"Provide personal and business references",48,supplemental,"Category match: operations → Property Operations | Description relevance: 17% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T053,"Provide proof of business insurance",48,supplemental,"Category match: operations → Property Operations | Description relevance: 17% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T097,"Establish lawn care provider (or handle in-house)",48,supplemental,"Category match: operations → Property Operations | Description relevance: 14% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T194,"Ensure resident has medical insurance (Medicaid/Medicare)",48,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 14% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T188,"Connect resident to primary care physician",48,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 15% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T191,"Coordinate with non-medical home care (if needed)",48,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 15% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T303,"Maintain boundaries (don't become personal friends)",48,supplemental,"Category match: operations → Resident Issues | Description relevance: 15% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T245,"Review insurance coverage",48,supplemental,"Category match: operations → Operations Management | Description relevance: 17% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T251,"Renew insurance policies",48,supplemental,"Category match: operations → Operations Management | Description relevance: 17% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T249,"File taxes (business and personal)",48,supplemental,"Category match: operations → Operations Management | Description relevance: 17% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T319,"Determine when to hire (8+ beds, limited personal bandwidth)",48,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 14% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T039,"Identify 5 target neighborhoods",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T041,"Schedule property tours (minimum 3 per week)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T042,"Run underwriting on 5+ properties weekly",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T034,"Set up Zillow alerts for target area",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T037,"Drive target neighborhoods for "For Rent" signs",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T035,"Set up Apartments.com alerts",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T040,"Contact 20+ landlords per week",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T038,"Photo document properties during neighborhood drives",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T036,"Set up Craigslist alerts",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T434,"BRRRR Real Estate Investor Group Outreach",47,supplemental,"Category match: operations → Property Operations | Description relevance: 8% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T052,"Offer to handle all tenant screening",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T044,"Budget for security deposit (typically 1-2 months rent)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T049,"Create landlord pitch script",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T048,"Negotiate landlord terms (early termination, maintenance)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T047,"Ensure property allows subletting (verify lease terms)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T046,"Budget for operating reserve ($2,000 minimum)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T057,"Sign lease agreement",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T051,"Highlight benefits: guaranteed rent, longer tenancy, property maintenance",47,supplemental,"Category match: operations → Property Operations | Description relevance: 8% | Ownership context: nonprofit"
